tipo_rel,x_tsne,y_tsne,x_umap,y_umap,x_isomap,y_isomap,x_mds,y_mds,x_lle,y_lle
Ato_Nomeacao_Comissionado,9.378692,-6.201242,-1.8501379489898682,8.702528953552246,-0.021316524177999684,-0.02162970870238157,-0.17921970770701584,-1.120972958915482,0.03905295462481219,-0.005669180746786752
Ato_Nomeacao_Comissionado,9.358073,-2.4717894,-2.0603749752044678,9.272974967956543,-0.01682110652972455,-0.020196259145935536,-1.3616384113235203,-1.622199840014308,0.014433886696277291,0.00565405568748403
Ato_Nomeacao_Comissionado,24.476984,10.193741,-5.258377552032471,12.374845504760742,-0.02021849892140595,-0.021764164623704268,-0.5090310572646569,-3.226379170738766,0.017500562065296515,0.002350225949063335
Ato_Nomeacao_Comissionado,11.116509,-3.7843344,-1.6598769426345825,9.301913261413574,-0.016448251767128743,-0.020040156366210222,0.3720337421450397,-2.2075496446467278,0.02917746732312471,-0.006880958619828919
Ato_Nomeacao_Comissionado,20.331715,20.160732,-5.329394340515137,11.822531700134277,-0.04371711552832383,-0.030960638389196053,-0.8040741479881758,-2.2321785633535094,0.012053069877879657,0.004593509056620027
Ato_Exoneracao_Efetivo,-11.580525,-8.116556,1.489577293395996,9.51015567779541,-0.016200614145062953,-0.01958089700754642,0.7979656920723045,0.37202036130628124,0.002612611084259139,0.006453603362324441
Ato_Exoneracao_Efetivo,6.409118,-17.050924,-0.723215639591217,11.312675476074219,-0.016591941473650274,-0.020054101888121966,0.09366819988969442,0.009356302377078157,0.009236442393735514,0.006457353952787192
Ato_Retificacao_Comissionado,-5.068972,-10.08611,0.4163331687450409,11.789502143859863,-0.015085234804762033,-0.019991726998172216,-0.9646385130782846,2.530277446165347,0.0010868716112531407,0.008982230139718776
Ato_Retificacao_Comissionado,-3.748126,-8.360627,0.1684427410364151,11.391788482666016,-0.016053519351366282,-0.020068106183407805,1.616722872616933,-0.39295245985042276,0.002227144903205043,0.008176794967396352
Ato_Retificacao_Comissionado,-4.7551312,-9.903321,-0.3395460844039917,12.099466323852539,-0.016567218202966645,-0.020215236102011674,1.941867974819337,-2.0419486954265293,0.0007555085972041274,0.009406522764957488
Ato_Retificacao_Comissionado,-14.361472,-9.334961,1.9074548482894897,10.749805450439453,-0.01681706056579636,-0.01965210443485434,1.428948470702265,-0.3776539759622803,0.0025021439786355342,0.006555627138309759
Ato_Retificacao_Comissionado,-20.985146,-18.110815,3.128323554992676,10.252097129821777,-0.018449849408111507,-0.009656284703126345,1.7815324636988557,0.3554219877940199,-0.002361100550575909,0.007116344672006343
Ato_Retificacao_Comissionado,-22.539036,-18.212862,2.6878976821899414,11.27086353302002,-0.01996850843773744,-0.0035540361554635496,2.8387211095961633,0.02210024169023682,-0.0001642988544242559,0.006604044735584534
Ato_Retificacao_Comissionado,-13.499999,-8.021035,2.021082878112793,10.624017715454102,-0.024631846033211346,0.029320595859029023,1.0370360844170086,2.6320197206007445,0.002413664917023526,0.0063517093491982065
Ato_Retificacao_Comissionado,-15.652063,-10.332724,1.6507468223571777,11.091470718383789,-0.016166904017024225,-0.019520263461255658,1.1128458585634022,0.5399157320208995,0.0026586984744862083,0.006050379924919423
Ato_Retificacao_Comissionado,-35.28269,-16.503836,5.116738796234131,11.703609466552734,-0.4008130240484937,1.446193018953777,4.135137677245608,1.5491780963095196,0.0018838417456945946,0.006126436446270591
Ato_Retificacao_Comissionado,-28.796692,-17.010004,3.9083311557769775,11.302608489990234,-0.06749184111099933,0.32082598211122326,3.917806580132884,0.3414824725263308,0.0016199837315198252,0.006187916905959959
Ato_Retificacao_Comissionado,-28.139969,-13.992961,3.5477707386016846,10.9295015335083,-0.30167165904342536,0.7682694616465425,3.800938696839175,-0.016343924370748872,0.0017720002864667665,0.006152454733491889
Ato_Retificacao_Comissionado,-23.403353,-23.049606,4.357024669647217,11.527497291564941,-0.02359971878234892,-0.007227474581336253,2.1808276532627517,2.5180854104510804,0.0016362225471327082,0.006184164952368489
Ato_Retificacao_Comissionado,-35.022686,-15.598036,5.247232913970947,10.781333923339844,-0.08522307397771192,0.4829060221605307,3.3433042037376905,1.0147406079422212,0.001875967420910821,0.00612822435501137
Ato_Retificacao_Comissionado,-34.56105,-15.386847,4.73879861831665,10.776731491088867,-0.06871594758853897,0.3580134929942136,1.947739440457779,2.859796728910242,0.0018677983929269069,0.0061300825070195524
Ato_Retificacao_Comissionado,-27.68474,-24.14989,3.9446287155151367,12.44272518157959,-0.03638959676610404,0.09966498935041081,2.4590434123653933,2.2684608378187368,0.0017302833268185833,0.0061622602844455384
Ato_Retificacao_Comissionado,-24.673351,-23.465443,4.463896751403809,10.789144515991211,-0.022810323708023737,-0.00883843025899897,3.18379482697125,0.28352475179805436,0.0016204487438504695,0.00618784504243547
Ato_Retificacao_Comissionado,-38.581535,-29.71027,5.566376209259033,13.95564079284668,-0.026495463402926734,0.02050427814880115,2.090399210100146,2.3412403047957464,0.0019236293736240705,0.006117604761745426
Ato_Retificacao_Comissionado,-38.48951,-29.719538,5.82704496383667,14.03322696685791,-0.02454124919574117,0.012449369702664356,2.1357250927948344,2.828390679021476,0.0019220817957877466,0.006117943926543588
Ato_Retificacao_Comissionado,-37.597458,-28.855991,5.859999656677246,14.157562255859375,-0.03242468363849891,0.04123788000808599,2.4562192660827113,2.8065895067502473,0.0019039113548601765,0.006121929730933053
Ato_Retificacao_Comissionado,-37.531647,-28.246296,5.9237236976623535,14.184772491455078,-0.23790081097736862,0.2464516644999966,2.3130540479125394,2.757357282203946,0.001901175710861332,0.006122516415364113
Ato_Retificacao_Comissionado,-38.135185,-27.977108,5.292806148529053,12.961506843566895,-0.03052556559943776,0.033580597325196346,2.892064113774326,2.0143588777172052,0.0019100227453519119,0.00612041364240499
Ato_Retificacao_Comissionado,-32.838894,-14.705948,5.061580181121826,10.154760360717773,-0.7333707273569707,2.6378190457010917,3.6357391267434145,0.6887617353368969,0.001846920584693527,0.006134976688338163
Ato_Retificacao_Comissionado,-35.077885,-28.965933,5.120418071746826,13.994256973266602,-0.04038657340064583,0.08107622508721841,2.9818611254794725,2.441543785648229,0.0018998020988276454,0.006122861441007725
Ato_Retificacao_Comissionado,-26.339113,-18.91271,3.288315534591675,13.002345085144043,-0.03085981079683577,0.04111228134236636,3.584175687391078,0.22279329270607887,0.0014514633720065782,0.0062272946120286565
Ato_Retificacao_Comissionado,-26.30181,-18.991674,3.3641469478607178,12.525995254516602,-0.030323013803581083,0.04144811895531675,3.420150972574288,0.05630229380870212,0.0014604531889642618,0.006225194833351397
Ato_Retificacao_Comissionado,-26.13099,-19.004929,3.0559468269348145,12.169390678405762,-0.17082275240956707,0.2070629063744027,3.3254191019980404,-0.16340657087806598,0.001408973530065496,0.006237186497533254
Ato_Retificacao_Comissionado,-41.415447,-24.656654,5.411328315734863,12.792067527770996,-0.036283692622525544,0.0841567992022465,2.4344609747850314,2.1007368113922413,0.0018968943956016427,0.006123432803326427
Ato_Retificacao_Comissionado,-41.240833,-24.644524,6.125386714935303,13.35340690612793,-0.04639220079612699,0.17847780228922966,2.6353170786674864,2.5292526576821,0.0018954807984182247,0.006123740725051542
Ato_Retificacao_Comissionado,-40.229916,-24.863913,5.777292728424072,13.645543098449707,-0.03754959611050602,0.07814043239593943,2.9474435192176056,2.485443227721348,0.0018897690334914135,0.00612507209710429
Ato_Retificacao_Comissionado,-36.120922,-25.781178,4.555669784545898,13.97346305847168,-0.28633129325027656,0.439503247206125,2.867744370995636,2.720030993938891,0.0019028164167814113,0.006122116048162507
Ato_Retificacao_Comissionado,-31.426992,-22.784082,4.319911003112793,12.540783882141113,-0.034559008133650766,0.053082661632312116,2.8025453285431516,2.0600235789080057,0.001877689463789281,0.006127858937624645
Ato_Retificacao_Comissionado,-24.591068,-18.014503,2.7452244758605957,12.506413459777832,-0.028420683307285734,0.02491442828338567,3.2107728386888277,-0.18852722368154048,0.0011453632041074713,0.0062986255164741755
Ato_Retificacao_Comissionado,-35.14864,-18.129396,4.941896438598633,12.123037338256836,-0.0702654983916322,0.3732152084459296,3.527175207657131,1.8391143971919925,0.0018841220673619168,0.006126358292995509
Ato_Retificacao_Comissionado,-41.629025,-20.824215,6.085099220275879,13.032452583312988,-0.05690540559966631,0.2733246363945615,2.348122644275367,2.7909408413042853,0.0019152747896421286,0.006119008021740768
Ato_Retificacao_Comissionado,-41.549393,-20.679949,6.090068340301514,13.061460494995117,-0.066010000859582,0.34146955389023115,2.748072734639471,3.0516825817123823,0.0019096483347458139,0.0061203277308529095
Ato_Retificacao_Comissionado,-39.506447,-17.497023,6.203597545623779,11.959895133972168,-0.3708034643669536,1.304919519271372,2.7381211228659277,2.9349905861109526,0.00189475213582279,0.006123848971851469
Ato_Retificacao_Comissionado,-33.866756,-14.239244,5.459030628204346,11.012109756469727,-0.44430758462292,1.6253782095146536,3.8767658797959843,1.509760572317351,0.0018637550174057248,0.006131088896637039
Ato_Retificacao_Comissionado,-33.46155,-14.234307,5.45236873626709,10.342547416687012,-0.4345292262844562,1.5069546911090932,3.8334138705958916,0.9664943670567985,0.0018550897810369227,0.006133089412201931
Ato_Retificacao_Comissionado,-37.027855,-25.359154,5.10900354385376,13.410956382751465,-0.3664866950368522,0.9643149700857616,3.2424774429800705,2.576241867262715,0.001902664785254408,0.006122153047241488
Ato_Retificacao_Comissionado,-34.972427,-17.140429,5.119318008422852,12.239472389221191,-0.4215592418612398,1.4195010514135395,3.877935217335569,2.1409070636590104,0.0018885191073843021,0.0061253729401708375
Ato_Retificacao_Comissionado,-27.592447,-19.533804,3.585562229156494,11.70698356628418,-0.05485789357862864,0.2133048815713931,3.798786681066262,0.24283968806052902,0.0015098884904051703,0.006213667892543543
Ato_Retificacao_Comissionado,-31.34681,-19.02829,4.8119378089904785,11.194095611572266,-0.04264219626181548,0.17337961005449518,3.292594740710166,1.2474512529312154,0.0018685146863845062,0.006129820431889838
Ato_Retificacao_Comissionado,-38.581856,-22.95466,6.05851936340332,13.706299781799316,-0.04018490902325993,0.12218892901864321,2.3084040475173273,2.986875858469158,0.0018958182501478522,0.006123581879265021
Ato_Retificacao_Comissionado,-37.13002,-22.419436,5.88189697265625,12.871801376342773,-0.31424916191352364,0.7924564491869105,2.4687268348763154,2.911679451804917,0.00188805999120084,0.006125433910593616
Ato_Retificacao_Comissionado,-33.88307,-21.25928,4.726289749145508,12.357306480407715,-0.04326221953816365,0.15236507391422985,3.5970625365580946,1.570572760737452,0.0018781456617524683,0.006127761463470378
Ato_Retificacao_Comissionado,-33.3172,-20.853668,4.307585716247559,11.583961486816406,-0.024033116682064915,0.021497083751648296,3.7427513161979595,0.43402028842985735,0.0018707242734382911,0.006129419787397412
Ato_Retificacao_Comissionado,-32.268436,-14.004042,5.292047500610352,10.426009178161621,-0.3644100034200022,1.2239936264033455,3.720489012388531,1.0956377731251077,0.0018522231956822244,0.006133739595008177
Ato_Retificacao_Comissionado,-33.612946,-18.078768,5.104012966156006,12.413552284240723,-0.06761817694250653,0.3474870972748753,3.5043112750314167,2.1672843391876477,0.001836972000736282,0.006137376562748417
Ato_Retificacao_Comissionado,-33.365986,-17.883205,5.317497253417969,11.266767501831055,-0.06866517355965134,0.35014205708401946,3.5084376218362605,1.6155445324843623,0.0018414803652643684,0.006136283599052809
Ato_Retificacao_Comissionado,-31.645744,-29.782858,4.963897705078125,13.744660377502441,-0.02169916646957573,-0.005079955941322615,2.6017246097119577,2.6624480675945983,0.0019080405118137723,0.006121000489909093
Ato_Retificacao_Comissionado,-31.916145,-28.890837,5.2672882080078125,14.006668090820312,-0.024120149656857697,0.0032246630481174766,2.7742657324803486,2.763363575612069,0.0019010074389154265,0.00612263839788142
Ato_Retificacao_Comissionado,-32.075745,-28.197847,4.426035404205322,13.318353652954102,-0.22193588494240296,0.186481942818339,3.3593652713287954,2.538756109319797,0.001887356797384944,0.006125770276395138
Ato_Retificacao_Comissionado,-25.407383,-16.510479,2.8420920372009277,11.465972900390625,-0.035545180896349386,0.08750884624845769,3.2607296336720126,0.04166237867755565,0.0014429906997427586,0.006229201682602843
Ato_Retificacao_Comissionado,-23.894817,-17.96467,2.5389206409454346,11.953709602355957,-0.02142056040583085,0.0012960000445503311,3.064908889213586,-0.14078344967981146,0.0009678383110537285,0.006340024222557664
Ato_Retificacao_Comissionado,-24.645756,-17.071093,3.030521869659424,11.49743938446045,-0.033252247786677847,0.08440459261647827,3.280522587878136,0.01092033704141253,0.001299887194799752,0.006262582887201788
Ato_Retificacao_Comissionado,-25.217981,-24.64269,3.922898530960083,11.39966869354248,-0.021296645047014912,-0.016173253406969932,3.304723533348579,0.532825730837451,0.0016678402339644002,0.006176788423240537
Ato_Retificacao_Comissionado,-24.384815,-20.065794,3.3015336990356445,11.994128227233887,-0.023922746334064382,0.0179676872861821,3.06806337219496,0.0912959493192355,0.0013879823770809624,0.006242051737071416
Ato_Retificacao_Comissionado,-23.259258,-24.84053,3.8730597496032715,10.61070442199707,-0.021623634770963487,-0.015651859139066585,3.079407413571578,0.3125589429652286,0.0016294349150727152,0.006185748533608824
Ato_Retificacao_Comissionado,-40.59631,-27.107191,5.097459316253662,12.587082862854004,-0.040766073321290855,0.137694016840917,2.6335762384663957,1.570792575992729,0.0019102153546750526,0.006120318686070867
Ato_Retificacao_Comissionado,-40.18011,-27.141008,5.559394836425781,12.914411544799805,-0.030580885158299494,0.03404790830384059,2.5666848858977818,2.3089161779388303,0.0019067508165092916,0.006121286997669321
Ato_Retificacao_Comissionado,-28.745789,-26.185274,5.137601375579834,12.973288536071777,-0.2306605910601423,0.13750038893353853,2.246226484325703,2.8042201698705105,0.0018821957938818259,0.006126955574756187
Ato_Retificacao_Comissionado,-29.62019,-21.586946,4.7941203117370605,11.3828763961792,-0.02405893929887711,-0.003975048793963114,3.244212674933088,1.210659147777846,0.0018411260477270454,0.006136417739410616
Ato_Retificacao_Comissionado,-39.734894,-26.643791,5.170114517211914,12.847454071044922,-0.03973899455327373,0.08991389404053164,2.723459453798342,1.9092428041895613,0.001901845355315302,0.006122315111202257
Ato_Retificacao_Comissionado,-30.542946,-25.979342,4.372579574584961,13.071123123168945,-0.041705037982031595,0.09398085162846241,3.5465459732027727,1.6462609545827056,0.001874104405453182,0.006128798044827682
Ato_Retificacao_Comissionado,-28.69447,-23.456215,4.003342628479004,12.376784324645996,-0.028712728916924186,0.0389898919225482,3.633899026111837,0.95129322540609,0.0018639275306223681,0.006131135725416462
Ato_Retificacao_Comissionado,-25.704453,-20.84922,3.2281601428985596,11.453385353088379,-0.03430213006510574,0.06921273189108727,3.5740402549755808,-0.2128261921134156,0.0015385079584889908,0.006206953064943613
Ato_Retificacao_Comissionado,-28.367819,-18.199102,3.7127089500427246,11.766695976257324,-0.0478164063590394,0.16201712191867004,3.564348042949752,0.26693979496322756,0.0017351357765869654,0.006161123048335903
Ato_Retificacao_Comissionado,-25.096483,-23.272161,3.881363868713379,10.958373069763184,-0.020733723395523096,-0.013349336851110012,2.0036941428032065,2.6697286628818566,0.0016065477851184952,0.006191088190506046
Ato_Retificacao_Comissionado,-34.61673,-23.331347,4.7420573234558105,12.253771781921387,-0.057351623154456695,0.23244520763782126,3.4198708351150047,1.8021076594969887,0.001876294252554009,0.006128207295291113
Ato_Retificacao_Comissionado,-34.92679,-21.962133,5.038732051849365,12.199843406677246,-0.04088894364657891,0.13447785380164035,3.2714706030026734,2.0304742541738277,0.001891332038906314,0.0061247222682703165
Ato_Retificacao_Comissionado,-32.003445,-19.657137,4.532958984375,11.40566635131836,-0.034435741264712924,0.11312193824306241,2.980383438534535,0.9917282564391899,0.0018768180236942414,0.00612775749214131
Ato_Retificacao_Comissionado,-31.055735,-12.395538,4.833911895751953,11.034839630126953,-0.07617867026162063,0.418435420814537,3.302101981875652,1.092100643003523,0.001817478876291175,0.006141841087325764
Ato_Retificacao_Comissionado,-35.896965,-20.877644,5.3980584144592285,12.256464004516602,-0.039513115716105406,0.14704510740250268,3.3718813310838893,2.2997476524645033,0.0018841440782821656,0.006126356268349386
Ato_Retificacao_Comissionado,-34.429844,-27.571547,4.768460273742676,13.747430801391602,-0.3210808104916682,0.6622435503936015,2.9856842069514746,3.1146415823807647,0.0019018959229741483,0.006122340655110655
Ato_Retificacao_Comissionado,-32.48236,-25.04015,4.774702548980713,12.493186950683594,-0.07648731925466655,0.36595143068445934,3.548601084069204,1.965337189205272,0.0018946398922014525,0.0061239886920879385
Ato_Retificacao_Comissionado,-24.689566,-21.740314,3.370744228363037,11.110993385314941,-0.030019295340550332,0.05127745829766144,3.2214910802259817,0.23865892647581372,0.0016307952350443902,0.006185418678034263
