tsne,umap,mds,lle,isomap
0.6876712328767123,0.11068493150684931,0.25205479452054796,0.3956164383561644,0.3265753424657534
0.6624657534246575,0.15616438356164383,0.1873972602739726,0.3591780821917808,0.24027397260273972
0.6529680365296794,0.19726027397260243,0.17643835616438294,0.36748858447488586,0.2252054794520533
0.6297260273972602,0.22602739726027396,0.17493150684931508,0.3695890410958904,0.2156164383561644
0.6180821917808198,0.25019178082191484,0.17610958904109392,0.3756712328767129,0.2152328767123268
0.5986301369863007,0.2695890410958908,0.17863013698630176,0.37780821917808277,0.2130593607305946
0.5870841487279816,0.28414872798434615,0.18160469667319024,0.3812133072407043,0.21080234833659622
0.5795205479452055,0.29664383561643837,0.18595890410958904,0.37773972602739725,0.21095890410958903
0.5773515981735184,0.30977168949771544,0.1919634703196345,0.3785692541856897,0.21345509893454961
0.5769863013698637,0.32136986301369896,0.1956164383561644,0.37978082191781065,0.21583561643835694
0.5731506849315081,0.33280199252801795,0.1995018679950179,0.37823163138231547,0.21499377334993622
0.5694063926940635,0.3429680365296797,0.2009132420091322,0.3756621004566208,0.21561643835616376
0.5676712328767123,0.35376185458377285,0.20311907270811344,0.3724341412012653,0.21513171759747107
0.5665753424657533,0.3611741682974558,0.20806262230919848,0.36896281800391256,0.21499021526418746
0.5648949771689488,0.3692054794520538,0.21220091324200605,0.36621004566210097,0.21384474885844496
0.5639383561643836,0.3764041095890411,0.2151027397260274,0.3642123287671233,0.2138013698630137
0.5618694601128136,0.3834327155519757,0.22011281224819093,0.3625463336019338,0.21402095084609565
0.5592694063926923,0.3892541856925409,0.22447488584474704,0.3603957382039561,0.21400304414002866
0.5564816149963964,0.3951838500360471,0.22892573900504515,0.357981254506127,0.21542898341744662
0.5562465753424641,0.4014246575342458,0.23315068493150726,0.3561917808219182,0.2162739726027405
0.5560078277886493,0.4056360078277877,0.23650358773646538,0.3529810828440955,0.2171167645140248
0.5544209215442084,0.41090909090908984,0.24034869240348614,0.3503113325031135,0.21785803237857948
0.5512805241214993,0.4153186420488375,0.24443120905300353,0.34832638475282873,0.21827278141750756
0.5497031963470332,0.4194520547945205,0.24778538812785383,0.34716894977169016,0.21968036529680351
0.548712328767121,0.4228383561643832,0.25144109589041147,0.3463013698630147,0.22058082191780876
0.548345626975766,0.42668071654373113,0.25414120126448986,0.3441728134878829,0.2218124341412018
0.5488381532217149,0.4303602232369347,0.2571080669710779,0.3434601725012664,0.2235210553018766
0.5493933463796481,0.4345596868884534,0.2602935420743632,0.34328767123287657,0.2238943248532286
0.54951346244686,0.4376192725555049,0.26378837978271186,0.342352385451111,0.22429853566367505
0.5506849315068492,0.44023744292237527,0.2669954337899558,0.34224657534246716,0.224858447488585
0.5512152010605382,0.4436765355722498,0.27041979673000777,0.342253645603184,0.225612019443218
0.5519178082191781,0.44751712328767124,0.2730650684931507,0.34171232876712326,0.22582191780821917
0.5515317559153182,0.45032793690327894,0.27531755915317235,0.34123702781236864,0.22661685346616792
0.5519097502014502,0.4542143432715546,0.2787107171635767,0.34151490733279527,0.22707493956486705
0.5522191780821896,0.4572994129158519,0.2812837573385533,0.3410880626223103,0.22752250489236947
0.5520852359208525,0.45968036529680384,0.28392694063926815,0.3406849315068488,0.2281430745814298
0.5525509070714538,0.4630136986301353,0.2869011477230665,0.3407478711588312,0.22859681599407866
0.5530064888248017,0.4665609228550833,0.2901802451333803,0.3412977649603454,0.22896899783705665
0.5536213558131375,0.46970144011239934,0.2924903407095201,0.3417632595714794,0.23006673691605256
0.5542739726027396,0.47264383561643825,0.29491780821917835,0.34187671232876554,0.2314383561643836
0.5544403608419626,0.4755763448045443,0.29762779819579016,0.34190444370197165,0.23317073170731706
0.5548727984344425,0.47848662752772364,0.30007827788649416,0.34221787345075105,0.23414220482713555
0.5552851226505249,0.4812870340872892,0.30163746416055787,0.3427333545715204,0.23446957629818277
0.5557907845579079,0.4831133250311335,0.30423412204234057,0.3426400996264006,0.2352179327521781
0.5567001522070003,0.4854550989345514,0.30624048706240503,0.34346423135464216,0.23605479452054778
0.557784395473496,0.48777843954735056,0.3084812388326393,0.34366885050625307,0.23668850506253736
0.559067327309821,0.49001457301078394,0.31066161468959785,0.34407461381521526,0.23812299621101968
0.5604109589041094,0.49207762557077667,0.31289954337899556,0.3432191780821918,0.239189497716895
0.5612971764048096,0.49423539278725237,0.3152809616997459,0.3432038020687724,0.24050321498462152
0.5621917808219169,0.4973041095890427,0.31682191780822,0.3428931506849331,0.2417315068493155
