id,tipo_rel,x_tsne,y_tsne,x_umap,y_umap,x_isomap,y_isomap,x_mds,y_mds,x_lle,y_lle
1030,Ato_Exoneracao_Efetivo,10.706123,-21.07772,2.07531476020813,2.2885220050811768,-0.3877411935012617,-0.029116842825336674,-0.6914652759869,3.391607013630437,-0.011145460574428865,0.05070405080957595
1031,Ato_Exoneracao_Efetivo,10.811563,-21.460192,1.6693609952926636,2.5021400451660156,-0.5267693298900142,-0.040718978007519176,0.23184495668778504,-2.3861424194977605,-0.011145460574428867,0.05070405080957605
1032,Ato_Exoneracao_Efetivo,11.375799,-21.17795,1.6279373168945312,2.3644025325775146,-0.554410947694563,-0.043081331860944816,-0.5369427728587771,2.8412272816630284,-0.011145460574429463,0.05070405080957658
1033,Ato_Exoneracao_Comissionado,-26.883297,4.3748546,9.123574256896973,5.460996627807617,1.1321419555578873,-0.7107040797368135,0.8195814235088122,1.0634078996529375,0.007561680396904073,-0.005506630729299399
1034,Ato_Exoneracao_Comissionado,-22.554398,11.226485,9.037113189697266,4.789005279541016,-0.03862202806059628,-0.1543296230149398,2.5019678882485423,1.2796314445095445,0.005137988051609621,-0.008800167878312852
1035,Ato_Exoneracao_Comissionado,-0.5941316,2.2177596,6.721466064453125,2.642361879348755,-0.21792783236842136,-0.06355435212291963,0.5997607703314504,0.5664755062191221,0.007659260198556679,-0.007359224607994202
1036,Ato_Nomeacao_Comissionado,-22.480186,11.252108,9.002195358276367,5.506333351135254,0.13892952041711354,-0.3702454275371863,2.449762021239832,1.7739303578875711,0.004134735637298101,-0.007940435600117165
1037,Ato_Nomeacao_Comissionado,-0.60195553,2.219362,6.400013446807861,2.876274824142456,-0.21961391506566474,-0.06797823177761943,0.6488070833174666,0.3929658086774375,0.007557953356359516,-0.007412914430466319
1038,Ato_Exoneracao_Efetivo,10.860021,-21.008204,2.0749878883361816,2.7952911853790283,-0.39616004045791364,-0.02982235416310982,-0.4543388120410912,3.28929122565331,-0.011145460574428744,0.050704050809575955
1039,Ato_Exoneracao_Efetivo,11.349182,-20.984606,1.9247759580612183,2.3751509189605713,-0.5387269820517359,-0.041744252883510365,-0.3313143730887978,-1.3012443631758226,-0.011145460574429394,0.05070405080957655
1040,Ato_Exoneracao_Efetivo,11.483977,-21.309168,1.7310829162597656,2.5926358699798584,-0.58691337548177,-0.04584225493333075,-0.49500363625288313,2.926573791503917,-0.011145460574429462,0.050704050809576545
1041,Ato_Exoneracao_Efetivo,10.55013,-21.254663,2.061868667602539,2.751804828643799,-0.3703510536605242,-0.02768910488651826,0.2064413437913127,-2.7912542810863212,-0.011145460574428818,0.05070405080957603
1042,Ato_Tornado_Sem_Efeito_Exo_Nom,11.559739,4.932473,3.987941026687622,5.124358177185059,-0.6366331342919453,0.6665733179732657,-1.1887969976880457,-0.9271302146775917,-0.00026282510676139,-0.010818498835468648
1043,Ato_Tornado_Sem_Efeito_Exo_Nom,6.881353,0.5339456,7.762802600860596,2.2107808589935303,0.524201906105743,-0.16179292281642152,-1.1752888655079425,-0.0034234035057660894,-0.005719696079849368,0.028904184260551653
1044,Ato_Substituicao,-7.3540525,-5.3326945,6.6349029541015625,1.1115292310714722,-0.5332283406003822,0.667548742745076,1.0297017063951253,-1.5885348910942358,0.003174040186826173,-0.007427183492704394
1045,Ato_Substituicao,2.9114788,-4.2838006,6.177934646606445,-0.8707761764526367,-0.2063911561767034,0.3824418419579474,-0.07695669868473248,0.03491813515820417,0.0034021613968098444,-0.00694025389411632
1046,Ato_Substituicao,1.9455196,14.793747,8.24584674835205,-0.14164380729198456,0.004417858402819931,4.20721715720564,2.4124309005920046,-3.1269773095569495,0.0032471441237642935,-0.0044582455921236405
1047,Ato_Substituicao,3.963698,-4.6367836,6.171106815338135,-0.6954516768455505,-0.5354707337442248,1.1286578026369554,1.1883573839215478,-2.4980007287026487,0.002367857098412656,-0.006855095708426755
