tsne,umap,mds,lle,isomap
0.9520865533230294,0.8647604327666152,0.8678516228748068,0.8686244204018547,0.7078825347758887
0.9621329211746522,0.8813755795981453,0.8690108191653787,0.865533230293663,0.6897217928902627
0.9627769191138588,0.8892323544564648,0.8691396187532195,0.8687532199896958,0.6795466254507971
0.9644513137557958,0.8963163317877382,0.8666924265842347,0.8659196290571872,0.6774858320453374
0.961501803194229,0.900051519835135,0.8682251416795455,0.8615662029881502,0.679533745492013
0.9605873261205568,0.9060407006697583,0.8721148892323549,0.8551262235960845,0.6778851107676463
0.9618146021932734,0.9086056524619132,0.8725380878781204,0.8543295061455801,0.678175829837345
0.9616085228527269,0.9116894825936551,0.8718250901597119,0.8502382792375066,0.6767047545447856
0.9606652192046321,0.9135583032800977,0.8744437084468016,0.8452160153087521,0.6734899781654031
0.959952834817595,0.9179779691371658,0.874095642893943,0.8408119894016348,0.6701310689139122
0.9574285859254947,0.9192228924261393,0.8746890688737684,0.8364002410949859,0.66887566323424
0.9568811319197715,0.918595761099626,0.8745324463446563,0.8318938446063635,0.6650643105820855
0.9567391714416439,0.9186000930204941,0.8776649355281493,0.8279574066668351,0.6619408819756575
0.9567796706127466,0.9198731116041771,0.8769080267148277,0.821179983506103,0.6588646627286509
0.9554253041308685,0.9198877757996764,0.8770200111583416,0.8145239978122516,0.6552910982200002
0.9541082157581371,0.9189230731058398,0.8769754148907933,0.8075131109230798,0.6516229916828838
0.9538094432766675,0.9196087067461751,0.8768005613957511,0.8030404042018731,0.6483847558200913
0.9543154428558783,0.9194777906478974,0.8762574428430422,0.7941249490702841,0.6454353118015724
0.954414280295341,0.9208723792633648,0.8766420053304992,0.787351595329801,0.6438545030396977
0.9534964611639053,0.9187125747990131,0.8759428598562602,0.7805214441518701,0.6413366952888779
0.9527619774074605,0.9166098251139483,0.8747092751739718,0.7743321107961606,0.6398713106900397
0.9519961434335836,0.9150794814077013,0.8734301187784094,0.7690662418490242,0.6387208041048589
0.950860907642377,0.9136980052829848,0.8727415231906664,0.765029250456845,0.6383317842741418
0.9502825078667502,0.9128987892543754,0.871780934342088,0.7600239219980841,0.6368498021304289
0.9490782583106624,0.9120903740651531,0.8711540416402549,0.7543322912517959,0.6348493553353256
0.9479021146167894,0.9111436384643261,0.8708814993166514,0.7496729675398828,0.6358960972720316
0.9468720635986931,0.910145562151756,0.8694669624966046,0.7452687396015565,0.6346940910280925
0.9456512066048649,0.9097588509208951,0.8683723551142263,0.7424280679440344,0.6345655085482399
0.9447367875571662,0.9087396161001542,0.8666751671314876,0.7377961767345105,0.6337679171071328
0.944248267572357,0.9079385605849964,0.8658363477166752,0.7328090729724603,0.6329089529905231
0.944037022442104,0.9071850363428184,0.8651933863295319,0.7288716461270476,0.633091589360699
0.9428029065372843,0.9061724655830307,0.8642600800202759,0.7248072668176767,0.6322056042900112
0.9418054810958477,0.9049130793634124,0.8621915963879392,0.7215128160830897,0.630130773231395
0.9411970086177944,0.9040328026133093,0.8610150565193689,0.7174611190747407,0.6284731151704493
0.9405804779999628,0.9034116341984225,0.859423098530708,0.7147153361600103,0.6273636810740917
0.9395030009432799,0.902691283056983,0.8583303187258853,0.7109930074864012,0.6254797536972532
0.9385682550979696,0.9021126453243951,0.8570502283707195,0.7085526437250895,0.6242843428309798
0.9379612470640583,0.9021452560031302,0.8567143307775965,0.7057439267323213,0.6222458079179437
0.9370521906528376,0.9011369315393594,0.8553993078651543,0.7025924120568426,0.6211195789145793
0.9365529927863915,0.9010192948312628,0.8549789348349394,0.7006258743199781,0.6199935069023419
0.9367203682226597,0.9006581202097288,0.8543121040670343,0.6982777394175829,0.6188712112183533
0.9358398852216967,0.8996345038550776,0.8533159186859258,0.6962632850137399,0.6174543942374507
0.9357889009752224,0.8989472484819817,0.8534591607445836,0.6941599511421447,0.6167271269789537
0.9354254895587831,0.8978752153784642,0.8541541025874236,0.6918445986169651,0.6162066609019873
0.9348593452272427,0.8978202152985276,0.8532765843193949,0.6891954156132237,0.6166812393781312
0.9346278270945493,0.8976313306781754,0.853544868855924,0.6875897153284745,0.6166525652387304
0.9339947088229683,0.8968158048879304,0.8536082339263188,0.6842356411363418,0.6160986151621564
0.9334397618943175,0.8964891367104809,0.8529989126602321,0.6810718041392657,0.6155579152418207
0.9334160088499226,0.8969430362277768,0.8526719014370128,0.6781067931116411,0.6164757036660128
0.932996236381492,0.8968414634006331,0.852427244667854,0.6755554213806699,0.616242795989499
